Date,HomeTeam,AwayTeam,FTR,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,h2h_home_win_rate,h2h_away_win_rate,h2h_draw_rate,h2h_total_matches,home_recent_points,home_recent_win_rate,home_momentum_score,home_attack_form,home_defense_form,home_goals_scored_recent,home_goals_conceded_recent,away_recent_points,away_recent_win_rate,away_momentum_score,away_attack_form,away_defense_form,away_goals_scored_recent,away_goals_conceded_recent,home_elo_before,away_elo_before,elo_difference,home_team_venue_points_per_game,home_team_venue_win_rate,home_team_venue_goals_per_game,home_team_venue_conceded_per_game,away_team_venue_points_per_game,away_team_venue_win_rate,away_team_venue_goals_per_game,away_team_venue_conceded_per_game,home_season_points_per_game,home_season_season_position_estimate,home_season_season_goal_diff,away_season_points_per_game,away_season_season_position_estimate,away_season_season_goal_diff,competition_form,european_footprint,goal_expectation,elo_vs_form,home_advantage,defensive_battle,attacking_threat,form_vs_elo
15/01/2022,Wolves,Southampton,H,3,1,1,0,9,13,5,10,13,14,2,10,2,3,0,0,0.14285714285714285,0.14285714285714285,0.2857142857142857,7.0,2.3797016905225377,0.7,1.6657911833657764,0.5,0.5,5.0,5.0,2.156650342726761,0.6,1.2939902056360566,1.5,0.0,15.0,18.0,1563.2522054636597,1520.528047838316,42.72415762534365,2.2,0.6,0.6,0.4,2.6,0.8,1.2,2.6,2.5789473684210527,9.68421052631579,0.0,2.1,11.6,-6.0,-0.2796060539716146,1,1.6,2604.0517412384693,1663.2522054636597,1.5,0.8999999999999999,1.598390052683505
15/01/2022,Man City,Chelsea,H,1,0,0,0,11,4,6,1,11,6,9,1,0,2,0,0,0.3076923076923077,0.23076923076923078,0.0,13.0,3.0,1.0,3.0,3.1,0.3,31.0,7.0,1.866318515952647,0.5,0.9331592579763235,1.8,0.0,18.0,12.0,1822.9919655820331,1691.2727469520094,131.71921863002376,3.0,1.0,3.8,0.8,2.6,0.8,2.0,1.0,2.8095238095238093,8.761904761904763,40.0,2.3333333333333335,10.666666666666666,29.0,0.3344884134958191,0,2.4,5468.975896746099,1922.9919655820331,0.9,2.9,2.468469463914104
15/01/2022,Newcastle,Watford,D,1,1,0,0,12,18,1,5,13,13,4,6,3,2,0,0,0.1111111111111111,0.3333333333333333,0.3333333333333333,9.0,2.231482268245629,0.6,1.3388893609473773,0.8,0.0,8.0,22.0,3.0,1.0,3.0,1.5,0.0,15.0,21.0,1455.2892335714112,1401.764703824565,53.524529746846156,1.8,0.4,1.2,1.8,3.0,1.0,1.6,2.0,2.1578947368421053,11.368421052631579,-23.0,2.888888888888889,8.444444444444445,-14.0,-0.41284995878689285,0,1.6,1948.4712719300253,1555.2892335714112,1.9,1.4,1.380023980863538
16/01/2022,Liverpool,Brentford,H,3,0,1,0,27,6,13,1,6,6,9,0,0,1,0,0,0.0,0.0,1.0,1.0,2.452414231996882,0.8,1.9619313855975056,2.3,0.0,23.0,10.0,2.6820827201592055,0.8,2.1456661761273645,1.2,0.0,12.0,18.0,1730.3897828980662,1485.3716235235813,245.01815937448487,2.6,0.8,2.8,0.6,2.2,0.6,1.2,2.6,2.4,10.4,34.0,2.5,10.0,-6.0,-0.28935913406799396,0,2.7,3394.90602438497,1830.3897828980662,1.6,2.0,1.7007133927174942
16/01/2022,West Ham,Leeds,A,2,3,1,2,15,18,5,5,6,9,4,3,3,2,0,0,0.3333333333333333,0.0,0.0,3.0,2.6678552242356703,0.8,2.1342841793885365,1.6,0.0,16.0,14.0,2.497632564321167,0.7,1.7483427950248167,1.3,0.0,13.0,21.0,1621.3680133431353,1534.482239089174,86.88577425396124,2.6,0.8,2.2,1.6,2.6,0.8,1.0,2.6,2.619047619047619,9.523809523809524,12.0,2.263157894736842,10.947368421052632,-16.0,-0.031388706215206355,0,2.4000000000000004,3460.4600998448755,1721.3680133431353,2.1,1.6,1.9745216648758919
18/01/2022,Brighton,Chelsea,D,1,1,0,1,10,15,2,3,8,5,5,7,1,2,0,0,0.0,0.3333333333333333,0.3333333333333333,9.0,1.8326030229594104,0.4,0.7330412091837641,1.0,0.0,10.0,10.0,1.9741919371384342,0.5,0.9870959685692171,1.5,0.0,15.0,13.0,1544.5648472543835,1681.7018708264293,-137.1370235720458,1.8,0.4,0.8,0.6,2.6,0.8,1.4,1.2,2.0,12.0,0.0,2.3636363636363638,10.545454545454545,28.0,-0.07658385569759871,0,1.0,1132.2296832940892,1644.5648472543835,0.8999999999999999,1.1,0.7118910000640154
19/01/2022,Leicester,Tottenham,A,2,3,1,1,14,27,4,10,6,12,3,8,1,2,0,0,0.16666666666666666,0.25,0.16666666666666666,12.0,2.6486507109246142,0.8,2.1189205687396915,1.8,0.0,18.0,19.0,2.354996779366807,0.7,1.6484977455567649,1.4,0.2,14.0,8.0,1585.5420645405984,1630.087350811671,-44.545286271072655,3.0,1.0,1.8,1.4,2.2,0.6,1.0,0.8,2.5555555555555554,9.777777777777779,-2.0,2.6666666666666665,9.333333333333334,3.0,-0.7021849999163464,0,1.3,3359.6376931570694,1685.5420645405984,1.1,1.4,2.004602037493376
19/01/2022,Brentford,Man United,A,1,3,0,0,18,13,8,5,7,9,6,9,0,0,0,0,0.33,0.33,0.34,0.0,2.7123335667268584,0.8,2.1698668533814867,1.1,0.0,11.0,19.0,2.326348200290647,0.7,1.6284437402034528,1.3,0.0,13.0,14.0,1479.4866736219935,1640.4884774311222,-161.00180380912866,3.0,1.0,1.2,1.0,1.8,0.4,1.2,1.6,2.5238095238095237,9.904761904761905,-9.0,2.5,10.0,3.0,-0.43245663477039736,0,1.4,3210.2890931119978,1579.4866736219935,1.3,1.2,2.19995241464664
21/01/2022,Watford,Norwich,A,0,3,0,0,15,7,4,2,16,11,5,1,0,1,1,0,0.4,0.2,0.0,5.0,2.6989215389120575,0.9,2.429029385020852,1.1,0.0,11.0,20.0,2.715183514272268,0.8,2.1721468114178144,0.5,0.0,5.0,19.0,1404.057434186564,1338.5161220624984,65.5413121240656,3.0,1.0,1.4,2.2,2.6,0.8,0.6,2.0,2.789473684210526,8.842105263157896,-14.0,2.619047619047619,9.523809523809524,-35.0,-0.1008938922025242,0,1.7,3410.496765896145,1504.057434186564,2.1,1.0,2.595010708833398
22/01/2022,Everton,Aston Villa,A,0,1,0,1,15,8,1,3,14,16,9,2,5,3,0,0,0.14285714285714285,0.2857142857142857,0.2857142857142857,7.0,2.618198198182726,0.8,2.0945585585461806,0.9,0.0,9.0,20.0,2.6989215389120575,0.9,2.429029385020852,1.3,0.0,13.0,13.0,1481.3426247139876,1516.5923052232392,-35.249680509251675,2.6,0.8,1.4,2.6,3.0,1.0,1.0,1.0,2.5789473684210527,9.68421052631579,-10.0,2.8,8.8,-5.0,0.33100521430502416,0,1.2,3102.7588727339453,1581.3426247139876,1.8,1.2,2.1209393326043564
22/01/2022,Brentford,Wolves,A,1,2,0,0,11,7,1,2,6,7,6,3,2,3,0,0,0.0,0.0,0.0,1.0,2.8504780091743664,0.9,2.56543020825693,0.9,0.0,9.0,19.0,2.438725059732208,0.7,1.7071075418125454,0.6,0.5,6.0,5.0,1470.9794477309056,1576.416896940674,-105.43744920976837,3.0,1.0,1.2,1.2,2.6,0.8,0.4,0.6,2.5454545454545454,9.818181818181818,-11.0,2.6,9.6,2.0,-0.025235124345819482,0,0.8999999999999999,3773.695110933961,1570.9794477309056,0.8999999999999999,0.8,2.6160428810351113
22/01/2022,Leeds,Newcastle,A,0,1,0,0,13,15,4,3,9,9,6,7,4,2,0,0,0.3333333333333333,0.0,0.3333333333333333,3.0,2.5454344334895116,0.7,1.781804103442658,1.4,0.0,14.0,22.0,2.0035307287250337,0.5,1.0017653643625168,0.9,0.0,9.0,20.0,1553.1571098081972,1452.9965032094121,100.16060659878508,2.2,0.6,1.6,1.6,2.2,0.6,0.6,2.2,2.3,10.8,-15.0,2.1,11.6,-23.0,0.033568220546050555,0,1.9000000000000001,2767.421711547385,1653.1571098081972,1.9000000000000001,1.1,1.7208215049757878
22/01/2022,Man United,West Ham,H,1,0,0,0,18,6,3,1,9,8,3,3,1,1,0,0,0.23076923076923078,0.23076923076923078,0.3076923076923077,13.0,2.390448324836366,0.7,1.673313827385456,1.6,0.0,16.0,13.0,2.6994598625709187,0.8,2.159567890056735,1.8,0.0,18.0,16.0,1648.9957033222101,1602.6931426241122,46.30256069809798,3.0,1.0,1.4,1.2,2.6,0.8,1.6,1.4,2.5238095238095237,9.904761904761905,5.0,2.6363636363636362,9.454545454545455,11.0,0.14745752636048728,0,1.4,2759.2873116682595,1748.9957033222101,1.2999999999999998,1.5,1.5221208496913479
22/01/2022,Southampton,Man City,D,1,1,1,0,7,20,3,5,13,5,2,11,3,0,0,0,0.15384615384615385,0.38461538461538464,0.15384615384615385,13.0,2.2368977614824557,0.6,1.3421386568894733,1.5,0.0,15.0,21.0,3.0,1.0,3.0,2.9,0.3,29.0,7.0,1507.3633563613018,1832.5628417076132,-325.19948534631135,1.8,0.4,1.8,1.0,3.0,1.0,2.4,0.6,2.142857142857143,11.428571428571429,-8.0,2.8181818181818183,8.727272727272727,41.0,-0.22670549007551935,1,1.2,2023.0906305511662,1607.3633563613018,0.8,2.1,1.3355824107294152
23/01/2022,Chelsea,Tottenham,H,2,0,0,0,15,6,7,3,17,14,10,3,2,1,0,0,0.23076923076923078,0.15384615384615385,0.23076923076923078,13.0,1.8814944567354264,0.5,0.9407472283677132,1.5,0.0,15.0,13.0,2.4163708999329736,0.7,1.6914596299530815,1.7,0.1,17.0,9.0,1676.070640595489,1643.1746452364457,32.895995359043354,1.4,0.2,1.6,1.4,2.2,0.6,1.0,0.8,2.3043478260869565,10.782608695652174,28.0,2.6842105263157894,9.263157894736842,4.0,-0.48995986562198013,0,1.2000000000000002,1576.7588096887039,1776.070640595489,1.1,1.3,0.8419220576826132
23/01/2022,Leicester,Brighton,D,1,1,0,0,15,14,5,5,6,8,4,5,0,1,0,0,0.3333333333333333,0.1111111111111111,0.2222222222222222,9.0,2.6820827201592055,0.8,2.1456661761273645,1.8,0.0,18.0,21.0,1.7533781808497826,0.4,0.7013512723399131,1.0,0.0,10.0,10.0,1572.4547701158237,1550.1960774853237,22.258692630500036,3.0,1.0,2.2,1.6,1.8,0.4,1.2,1.4,2.5789473684210527,9.68421052631579,-3.0,1.9523809523809523,12.19047619047619,0.0,0.7754064046261657,0,1.8,3373.9630137276536,1672.4547701158237,1.5,1.7000000000000002,2.0467992627565237
23/01/2022,Crystal Palace,Liverpool,A,1,3,0,2,8,15,5,7,12,10,2,5,4,1,0,0,0.0,0.38461538461538464,0.0,13.0,2.374673449916146,0.7,1.6622714149413023,1.5,0.0,15.0,17.0,2.50451877019244,0.8,2.0036150161539523,2.4,0.3,24.0,7.0,1502.019059279176,1736.274732799654,-234.255673520478,2.6,0.8,2.2,1.6,2.2,0.6,1.8,1.2,2.142857142857143,11.428571428571429,-1.0,2.4285714285714284,10.285714285714286,37.0,-0.06192023875522493,0,1.7000000000000002,2496.7633469367997,1602.019059279176,1.4,2.0,1.66003693961683
23/01/2022,Arsenal,Burnley,D,0,0,0,0,20,10,5,1,9,13,12,4,0,2,0,0,0.36363636363636365,0.0,0.18181818181818182,11.0,3.0,1.0,3.0,2.1,0.0,21.0,12.0,2.0685024724672947,0.5,1.0342512362336473,1.1,0.0,11.0,16.0,1637.02273141646,1444.1307229065317,192.89200850992825,3.0,1.0,1.8,0.4,2.2,0.6,0.6,1.6,2.8,8.8,8.0,2.0588235294117645,11.764705882352942,-11.0,-0.154914667892573,0,1.7000000000000002,4911.068194249379,1737.02273141646,1.0,1.2,2.7488928001056547
05/02/2022,Burnley,Watford,D,0,0,0,0,13,11,2,5,16,9,4,7,1,2,0,0,0.375,0.125,0.125,8.0,1.8560589820788098,0.4,0.7424235928315239,1.1,0.0,11.0,14.0,2.7275701179882166,0.9,2.454813106189395,1.1,0.0,11.0,22.0,1451.6966970807462,1386.2608827311703,65.43581434957582,1.8,0.4,1.2,1.0,2.6,0.8,1.8,2.0,2.0,12.0,-11.0,2.8,8.8,-17.0,0.5424586215630591,0,1.6,1077.773877548344,1551.6966970807462,1.5,1.5,0.767126763797647
08/02/2022,Newcastle,Everton,H,3,1,1,1,20,11,9,3,13,13,6,2,2,3,0,0,0.2,0.2,0.2,10.0,2.2091200295012485,0.6,1.325472017700749,0.9,0.0,9.0,19.0,2.6545278614580647,0.8,2.123622289166452,0.8,0.0,8.0,19.0,1472.2048421938268,1467.8592754569693,4.345566736857563,1.8,0.4,0.8,1.4,2.6,0.8,0.6,2.0,2.142857142857143,11.428571428571429,-22.0,2.6,9.6,-11.0,-0.7255344117589843,1,1.4,1951.3663226514645,1572.2048421938268,1.7,0.7,1.3504968667188781
08/02/2022,West Ham,Watford,H,1,0,0,0,9,6,3,1,1,6,5,6,1,0,0,0,0.2727272727272727,0.18181818181818182,0.09090909090909091,11.0,2.7280572184282077,0.8,2.182445774742566,1.7,0.0,17.0,15.0,2.452414231996882,0.8,1.9619313855975056,1.1,0.0,11.0,21.0,1589.6804335071852,1389.0530375482228,200.62739595896232,2.6,0.8,2.0,1.8,2.2,0.6,0.8,1.6,2.652173913043478,9.391304347826088,10.0,2.7142857142857144,9.142857142857142,-17.0,-0.3441998073640656,0,1.8,3469.391345298687,1689.6804335071852,1.7000000000000002,1.4,2.059325002127261
08/02/2022,Burnley,Man United,D,1,1,0,1,9,22,3,5,11,10,2,10,2,1,0,0,0.0,0.18181818181818182,0.2727272727272727,11.0,1.7746022303958067,0.4,0.7098408921583227,0.9,0.0,9.0,12.0,2.4484491173999694,0.7,1.7139143821799785,1.6,0.1,16.0,9.0,1448.9045422636937,1662.0084124391371,-213.1038701754435,1.4,0.2,1.2,0.8,1.8,0.4,1.6,1.0,1.9473684210526316,12.210526315789473,-11.0,2.5454545454545454,9.818181818181818,6.0,0.44542572122502383,1,1.1,1028.4916929327064,1548.9045422636937,0.9,1.4,0.7348733523700298
09/02/2022,Man City,Brentford,H,2,0,1,0,15,6,7,2,7,13,9,3,0,0,0,0,0.0,0.0,0.0,1.0,2.6989215389120575,0.9,2.429029385020852,2.8,0.3,28.0,7.0,2.8647055050979016,0.9,2.5782349545881114,0.9,0.0,9.0,21.0,1821.562160414171,1460.396767718478,361.1653926956931,3.0,1.0,3.4,0.8,2.6,0.8,0.6,2.6,2.739130434782609,9.043478260869565,41.0,2.5652173913043477,9.73913043478261,-12.0,-0.11726248484685639,1,3.0,4424.628014288089,1921.562160414171,1.7000000000000002,2.0,2.000230437759445
09/02/2022,Norwich,Crystal Palace,D,1,1,1,0,5,13,1,5,11,15,4,6,1,2,0,0,0.0,0.6,0.2,5.0,2.742284714351743,0.8,2.1938277714813945,0.6,0.0,6.0,18.0,2.54494733304952,0.8,2.0359578664396163,1.3,0.0,13.0,17.0,1356.312673517892,1495.835509653738,-139.52283613584586,2.6,0.8,0.4,1.8,2.2,0.6,0.8,1.8,2.6363636363636362,9.454545454545455,-32.0,2.1818181818181817,11.272727272727273,-3.0,0.8863329072918082,0,1.1,2975.5164099757294,1456.312673517892,1.8,0.6000000000000001,2.426241176886475
09/02/2022,Tottenham,Southampton,A,2,3,1,1,8,23,3,10,7,13,2,8,2,3,0,0,0.38461538461538464,0.15384615384615385,0.15384615384615385,13.0,2.471905076519369,0.7,1.7303335535635582,1.7,0.2,17.0,8.0,2.0084309204498525,0.5,1.0042154602249262,1.5,0.0,15.0,20.0,1629.5906506768752,1518.364037654744,111.22661302213123,2.6,0.8,2.4,0.6,2.6,0.8,1.2,2.8,2.7,9.2,2.0,2.090909090909091,11.636363636363637,-8.0,0.32941445339974573,0,2.5999999999999996,2819.7353814396683,1729.5906506768752,1.7,1.7999999999999998,1.5927314809196145
09/02/2022,Aston Villa,Leeds,D,3,3,3,2,12,16,4,8,11,9,6,11,1,3,1,0,0.0,0.0,0.0,2.0,2.7275701179882166,0.9,2.454813106189395,1.4,0.0,14.0,12.0,2.6994598625709187,0.8,2.159567890056735,1.3,0.0,13.0,22.0,1530.0756544802575,1533.9487708237825,-3.8731163435249982,2.6,0.8,1.6,1.6,2.6,0.8,1.2,2.8,2.8095238095238093,8.761904761904763,-4.0,2.3333333333333335,10.666666666666666,-16.0,0.36690786729313496,0,2.2,3756.0497700794526,1630.0756544802575,2.2,1.4,2.406560517777067
10/02/2022,Liverpool,Leicester,H,2,0,1,0,22,5,11,1,11,7,7,6,1,0,0,0,0.38461538461538464,0.3076923076923077,0.07692307692307693,13.0,2.5516653948350725,0.8,2.041332315868058,2.3,0.2,23.0,8.0,2.4112551056389155,0.7,1.6878785739472408,1.9,0.0,19.0,20.0,1742.458282425092,1571.4950977101105,170.96318471498148,3.0,1.0,3.0,0.2,2.2,0.6,1.8,2.4,2.4545454545454546,10.181818181818182,39.0,2.5,10.0,-3.0,-0.38302616550031376,0,2.7,3556.936400966292,1842.458282425092,1.3,2.4,1.7572865328749825
10/02/2022,Wolves,Arsenal,A,0,1,0,1,15,12,4,2,12,13,7,4,2,3,0,1,0.3333333333333333,0.0,0.3333333333333333,6.0,2.492132166476492,0.7,1.7444925165335443,0.8,0.6,8.0,4.0,2.6989215389120575,0.9,2.429029385020852,2.0,0.0,20.0,12.0,1586.9995769531015,1629.4567572422454,-42.457180289143935,2.2,0.6,0.8,0.4,3.0,1.0,2.4,2.0,2.619047619047619,9.523809523809524,3.0,2.7142857142857144,9.142857142857142,8.0,0.8389223341605525,0,1.4,2768.5088857365863,1686.9995769531015,1.2,1.6,1.6488591508160468
12/02/2022,Norwich,Man City,A,0,4,0,1,8,22,3,9,7,8,4,12,0,2,0,0,0.2,0.6,0.2,5.0,2.5765007481658984,0.8,2.061200598532719,0.7,0.0,7.0,19.0,2.7275701179882166,0.9,2.454813106189395,2.8,0.4,28.0,6.0,1362.0321616305425,1824.8966981404033,-462.8645365098607,2.6,0.8,0.6,2.0,2.6,0.8,2.2,0.6,2.5652173913043477,9.73913043478261,-32.0,2.75,9.0,43.0,-0.3170538588530021,0,0.6,2807.4215067736873,1462.0321616305425,1.3,1.4000000000000001,2.269991109532804
12/02/2022,Everton,Leeds,H,3,0,2,0,21,7,10,0,8,9,5,3,1,1,0,0,0.0,0.0,0.3333333333333333,3.0,2.7981727017502482,0.9,2.5183554315752237,0.9,0.0,9.0,22.0,2.426978757340265,0.7,1.6988851301381853,1.5,0.0,15.0,23.0,1453.0468788715505,1533.7815618760003,-80.73468300444983,2.6,0.8,1.0,1.8,2.2,0.6,1.6,3.0,2.619047619047619,9.523809523809524,-13.0,2.272727272727273,10.909090909090908,-16.0,-0.1643845282892219,1,2.0,3659.2884997395954,1553.0468788715505,2.4,1.3,2.5997324671978252
12/02/2022,Watford,Brighton,A,0,2,0,1,9,11,1,6,16,9,4,5,3,2,0,0,0.14285714285714285,0.2857142857142857,0.42857142857142855,7.0,2.50451877019244,0.8,2.0036150161539523,0.7,0.0,7.0,21.0,1.5709197752614552,0.3,0.47127593257843653,1.1,0.1,11.0,9.0,1381.865203616121,1551.155749891037,-169.29054627491587,3.0,1.0,0.6,2.6,1.4,0.2,1.4,1.2,2.727272727272727,9.090909090909092,-18.0,1.9090909090909092,12.363636363636363,0.0,0.4552003981425907,0,0.8999999999999999,2768.725872265899,1481.865203616121,1.9,1.0,2.174902817124432
12/02/2022,Man United,Southampton,D,1,1,1,0,12,13,8,4,12,13,1,4,4,0,0,0,0.23076923076923078,0.0,0.46153846153846156,13.0,2.310624548589298,0.7,1.6174371840125086,1.6,0.1,16.0,9.0,2.1027818915632244,0.5,1.0513909457816122,1.8,0.0,18.0,18.0,1653.811069377485,1538.008484975747,115.80258440173793,3.0,1.0,1.6,0.8,2.6,0.8,1.8,2.4,2.4782608695652173,10.08695652173913,6.0,2.130434782608696,11.478260869565217,-7.0,-0.3910242652833872,0,2.0,2674.9355189426346,1753.811069377485,1.6,1.7000000000000002,1.4670090320123435
12/02/2022,Brentford,Crystal Palace,D,0,0,0,0,9,6,2,3,10,10,3,9,1,0,0,0,0.0,0.0,1.0,1.0,2.8775792092538413,0.9,2.5898212883284573,0.9,0.0,9.0,21.0,2.2871685894698985,0.7,1.6010180126289288,1.3,0.0,13.0,16.0,1457.0622299922459,1490.1160215410875,-33.05379154884167,3.0,1.0,1.2,1.6,2.2,0.6,0.4,1.4,2.5833333333333335,9.666666666666666,-14.0,2.130434782608696,11.478260869565217,-3.0,-0.3276079720857417,0,1.2999999999999998,3773.530781653253,1557.0622299922459,1.5,0.8,2.666140026506184
13/02/2022,Burnley,Liverpool,A,0,1,0,1,8,12,5,4,7,6,5,8,0,1,0,0,0.09090909090909091,0.2727272727272727,0.18181818181818182,11.0,1.5901242885725109,0.3,0.47703728657175326,0.7,0.0,7.0,12.0,2.594325867265528,0.8,2.0754606938124223,2.1,0.2,21.0,8.0,1457.1018853253458,1750.6203961032454,-293.51851077789956,1.4,0.2,1.4,1.0,2.2,0.6,1.6,1.2,1.9,12.4,-11.0,2.4782608695652173,10.08695652173913,41.0,-0.6478583456571954,1,1.2999999999999998,695.091929634189,1557.1018853253458,1.1,1.5,0.49108160319060906
13/02/2022,Newcastle,Aston Villa,H,1,0,1,0,10,11,2,1,22,15,3,6,3,4,0,0,0.0,0.42857142857142855,0.5714285714285714,7.0,2.3951468503869497,0.7,1.6766027952708646,0.9,0.0,9.0,17.0,2.452414231996882,0.8,1.9619313855975056,1.5,0.0,15.0,15.0,1487.0172387792456,1530.2428634280398,-43.22562464879411,2.2,0.6,1.2,1.4,3.0,1.0,1.2,0.8,2.1818181818181817,11.272727272727273,-20.0,2.727272727272727,9.090909090909092,-4.0,-0.1685135974063181,0,1.0,2493.137259153246,1587.0172387792456,1.1,1.2,1.691240778735616
13/02/2022,Tottenham,Wolves,A,0,2,0,2,17,11,7,7,13,13,7,3,3,1,0,0,0.14285714285714285,0.0,0.14285714285714285,7.0,2.632927059223265,0.8,2.106341647378612,1.9,0.0,19.0,11.0,2.540457416101991,0.7,1.7783201912713935,0.7,0.5,7.0,5.0,1609.946203355872,1573.823530627381,36.122672728491125,2.6,0.8,2.4,1.0,2.6,0.8,0.8,0.4,2.7142857142857144,9.142857142857142,1.0,2.6363636363636362,9.454545454545455,2.0,-0.9436545297616226,0,1.4,3391.0967381675496,1709.946203355872,0.7,1.6,1.962495681210983
13/02/2022,Leicester,West Ham,D,2,2,1,1,13,8,2,3,10,9,5,4,1,2,0,0,0.15384615384615385,0.15384615384615385,0.3076923076923077,13.0,2.5780481271625826,0.8,2.062438501730066,1.8,0.0,18.0,21.0,2.8647055050979016,0.9,2.5782349545881114,1.7,0.0,17.0,14.0,1563.332984031957,1596.868267439287,-33.53528340732987,2.6,0.8,2.4,1.2,2.6,0.8,1.4,1.2,2.5238095238095237,9.904761904761905,-5.0,2.6666666666666665,9.333333333333334,11.0,-0.23012844925028747,0,1.7999999999999998,3224.278137292063,1663.332984031957,1.2,1.9,1.9788859981808327
15/02/2022,Man United,Brighton,H,2,0,0,0,19,10,7,3,8,10,10,2,3,1,0,1,0.5,0.25,0.0,8.0,2.075142367824888,0.6,1.2450854206949327,1.4,0.2,14.0,8.0,1.8176733926903117,0.4,0.7270693570761247,1.3,0.1,13.0,9.0,1648.98873745292,1559.3751960256902,89.61354142722985,2.6,0.8,1.2,0.6,1.8,0.4,1.6,1.0,2.4166666666666665,10.333333333333334,6.0,1.9565217391304348,12.173913043478262,2.0,0.327299609037304,0,1.1,2053.1318358927747,1748.98873745292,0.8,1.4,1.1325899859857116
19/02/2022,Man City,Tottenham,A,2,3,1,1,21,6,4,5,5,7,10,0,0,3,0,0,0.23076923076923078,0.38461538461538464,0.15384615384615385,13.0,2.7534926930848247,0.9,2.4781434237763422,2.9,0.5,29.0,5.0,2.6678552242356703,0.8,2.1342841793885365,1.7,0.0,17.0,12.0,1826.8497941241617,1593.3922573777156,233.45753674644607,3.0,1.0,3.4,0.6,2.2,0.6,1.0,1.0,2.76,8.96,47.0,2.727272727272727,9.090909090909092,-1.0,0.2378784974567313,0,2.2,4527.195803535956,1926.8497941241617,0.8,2.2,2.0347677995314557
19/02/2022,West Ham,Newcastle,D,1,1,1,1,11,14,3,3,3,7,3,7,3,3,0,0,0.18181818181818182,0.2727272727272727,0.09090909090909091,11.0,2.5765007481658984,0.8,2.061200598532719,1.6,0.0,16.0,14.0,2.452700563208313,0.7,1.716890394245819,1.0,0.0,10.0,15.0,1595.4249124545609,1503.8738694818046,91.55104297275625,3.0,1.0,2.0,1.6,2.6,0.8,0.6,2.0,2.6,9.6,11.0,2.217391304347826,11.130434782608695,-19.0,0.19079762742959758,0,2.0,3288.490784465351,1695.4249124545609,1.8,1.3,1.9379168982903392
19/02/2022,Arsenal,Brentford,H,2,1,0,0,24,6,8,2,10,5,14,0,1,1,0,0,0.0,1.0,0.0,1.0,2.7275701179882166,0.9,2.454813106189395,2.1,0.2,21.0,8.0,2.6989215389120575,0.9,2.429029385020852,0.7,0.0,7.0,19.0,1642.632803567966,1458.4849870418066,184.14781652615943,2.6,0.8,1.6,0.4,2.6,0.8,0.6,2.6,2.727272727272727,9.090909090909092,9.0,2.52,9.92,-14.0,-0.524772416001782,0,2.1,4032.3565348552734,1742.632803567966,1.5,1.1,2.2416572049979377
19/02/2022,Aston Villa,Watford,A,0,1,0,0,20,8,1,4,12,7,10,5,1,2,0,0,0.2,0.6,0.0,5.0,2.50451877019244,0.8,2.0036150161539523,1.3,0.0,13.0,15.0,2.5516653948350725,0.8,2.041332315868058,0.5,0.0,5.0,19.0,1513.3862327254808,1373.6457574814679,139.74047524401294,2.2,0.6,1.8,2.2,2.2,0.6,0.8,1.6,2.739130434782609,9.043478260869565,-5.0,2.739130434782609,9.043478260869565,-20.0,-0.3387780183455994,0,1.7000000000000002,3032.243381129433,1613.3862327254808,1.9000000000000001,1.3,1.9858926024577457
19/02/2022,Brighton,Burnley,A,0,3,0,2,11,10,1,4,12,12,4,4,1,4,0,0,0.0,0.1111111111111111,0.5555555555555556,9.0,2.040947613766155,0.5,1.0204738068830774,1.2,0.0,12.0,10.0,1.835050535102025,0.4,0.7340202140408101,0.6,0.0,6.0,12.0,1548.1605506611163,1452.4271437396876,95.7334069214287,1.8,0.4,0.8,0.6,2.2,0.6,0.4,1.4,2.0,12.0,0.0,1.9523809523809523,12.19047619047619,-12.0,-0.15737407913025964,0,1.1,1579.8572907993507,1648.1605506611163,1.0,0.6000000000000001,0.9887286623283039
19/02/2022,Crystal Palace,Chelsea,A,0,1,0,0,7,9,0,3,4,20,4,4,1,3,0,0,0.07692307692307693,0.38461538461538464,0.0,13.0,2.053918318278864,0.6,1.2323509909673185,1.3,0.0,13.0,15.0,1.9879238385900722,0.5,0.9939619192950361,1.5,0.0,15.0,12.0,1488.6932644915269,1689.6546351550596,-200.96137066353276,2.6,0.8,2.2,1.8,2.2,0.6,1.2,1.2,2.0833333333333335,11.666666666666666,-3.0,2.3333333333333335,10.666666666666666,30.0,-0.18766584044598641,0,1.7000000000000002,1834.5926197425056,1588.6932644915269,1.5,1.7000000000000002,1.2417107879388132
19/02/2022,Liverpool,Norwich,H,3,1,0,0,29,6,8,1,7,8,9,4,0,1,0,0,0.2,0.0,0.2,5.0,2.632927059223265,0.8,2.106341647378612,1.8,0.3,18.0,7.0,2.7275701179882166,0.9,2.454813106189395,0.6,0.0,6.0,22.0,1755.2951376889037,1360.079065646784,395.21607204211955,3.0,1.0,2.6,0.2,2.6,0.8,0.8,1.8,2.5,10.0,42.0,2.5833333333333335,9.666666666666666,-36.0,0.4333065652997818,1,2.2,3697.251251955313,1855.2951376889037,1.0,1.7000000000000002,1.7999893027835003
